Name,Symbol,Price (USD),Volume (USD),Market capacity (USD),Change (1h),Change (24h),Change (7d)
Mobile Crypto...,MCPC,0.00827214180238,46.712074454,50847.645025,-0.15,-7.57,58.94
Adzcoin,ADZ,0.00100974366369,0.0,50312.5407083,0.00,0.00,-13.07
Ignition,IC,0.0492361684948,None,50280.4833177,0.00,0.00,-17.36
Asian Dragon,AD,0.00124145036572,18.6995364641,49982.7156375,-0.06,0.22,85.61
Vivid Coin,VIVID,0.00776822688843,0.0,49890.4379717,0.25,1.40,-15.01
KanadeCoin,KNDC,9.04137131522e-06,0.0,49465.8533033,0.00,1.33,54.69
Ethereum Cash,ECASH,0.00349698649945,5.17673048268,49307.5096422,-0.14,-3.53,31.16
PRiVCY,PRIV,0.00297615872294,13.4532368367,49133.2234008,-0.14,-1.54,5.96
Castle,CSTL,0.00312496665908,0.868740731225,48573.6857988,-0.14,-19.96,-2.71
Bitcoin Zero,BZX,0.00209195620143,1791.36880613,48515.4691272,0.04,5.65,53.52
DOWCOIN,DOW,0.0041052851336,1116.10884191,48487.4549757,-0.07,3.82,15.94
CYCLEAN,CCL,7.14560482495e-05,0.0,48479.4464909,0.00,0.00,0.00
BoatPilot Token,NAVY,0.000654875575733,1110.92512057,48371.3012373,3.44,27.00,3.05
Vsync,VSX,0.000300269207685,None,48211.0118562,0.00,0.00,0.00
Ethereum Gold...,ETGP,8.18561404821e-06,7253.28479889,47964.1906182,-0.15,-3.27,4.05
The Currency ...,TCAT,0.000399701353663,39949.2888905,47909.3396535,-0.22,-9.37,-3.00
FundRequest,FND,0.00100165921929,0.00300497765786,47861.8270789,-0.07,-2.38,7.65
Evil Coin,EVIL,0.00227526613889,0.0,47826.9651791,0.00,-0.33,1.18
Innova,INN,0.00944930394532,331.81267596,47716.3194642,-0.14,-12.05,208.59
Naviaddress,NAVI,0.000196298199303,0.0,47612.2941824,0.00,-0.27,11.66
Arion,ARION,0.00408451136471,217.114369328,47121.0797253,-0.14,-0.98,10.27
Voise,VOISE,8.55417191406e-05,0.0,46991.2147725,0.00,0.00,0.00
TokenDesk,TDS,0.00312643823149,606.073240931,45906.4974795,-0.14,-5.27,5.27
Rupiah Token,IDRT,7.11237711318e-05,919.169719118,45768.9345165,-0.47,2.74,-4.06
WXCOINS,WXC,0.00798090685217,32.7040469968,45614.509823,0.14,1.36,10.69
Engagement Token,ENGT,0.000109275355784,142.294061246,45377.2549308,-2.21,-3.30,-15.59
Veros,VRS,0.00131184543255,14865.4441782,45115.116572,3.38,0.86,1.84
Absolute,ABS,0.00346722491222,3301.97100512,44802.8992358,1.89,20.35,94.96
Menlo One,ONE,0.000149028908235,0.0,44768.9781981,0.00,0.00,30.82
BTCtalkcoin,TALK,0.000683471009998,0.0,44624.2560645,0.00,0.00,0.00
Jetcoin,JET,0.00602672141395,22516.1288184,44525.4486968,-4.82,-7.25,-1.45
No BS Crypto,NOBS,3.53148645781e-05,83337.7929353,44089.3441416,0.22,-4.84,-8.21
Golos Gold,GBG,0.00347659242783,59.163752976,43755.7289037,0.23,4.74,14.46
Asura Coin,ASA,0.00019729651289,10.0014140204,43589.1921044,-0.06,2.06,8.95
Emphy,EPY,0.00548180772738,206.39286212,43389.1916888,-0.07,-1.57,0.30
BitCoen,BEN,0.00619199968895,236.325342335,43343.9978226,-0.06,0.45,0.21
InterValue,INVE,0.00033856350678,17070.2908152,43299.8045361,-0.52,-0.45,0.24
SnapCoin,SNPC,9.71305909612e-05,2514.49792431,43095.8183061,-26.90,-62.23,-45.59
GenesisX,XGS,0.0047618539567,53.663638761,43091.983855,-0.15,-0.55,5.57
Datarius Credit,DTRC,0.000336818923093,0.0,43030.6620889,0.00,0.00,3.91
Agora,VOTE,0.00220919016352,170.467472429,43017.0179972,-0.70,116.24,67.86
Ratecoin,XRA,0.000351301053199,0.0,43016.5195007,0.00,0.00,0.00
ATBCoin,ATB,0.00102164212201,42682.81911,42948.0238248,-0.66,-3.06,1.75
Incodium,INCO,4.57441834945e-06,0.0,42881.1207218,0.00,0.00,19.47
Centauri,CTX,0.000967251584954,344.175233159,42759.5888243,-2.65,-11.67,-22.66
Pedity,PEDI,3.11774282564e-05,0.0,42669.765558,-0.25,0.31,-37.74
Worldcore,WRC,0.000238593022182,146.669164244,42494.2024603,-0.02,0.74,9.55
wys Token,WYS,0.000412255025499,0.0,42190.0144076,0.00,0.00,6.07
Dollar Intern...,DOLLAR,1.21820272043,62254.6279618,42073.8666151,-13.08,-14.67,
Kuende,KUE,5.29451230719e-05,245.517567832,41889.0777375,-0.05,1.22,2.25
EDRCoin,EDRC,0.0142855618701,858.599470377,41874.1801515,-7.65,-11.72,-47.93
FORCE,FOR,0.000297615872294,23.449228982,41819.8708943,-42.94,-4.93,8.88
InterCrone,ICR,0.00282304153407,6.12072951066,41763.493235,-0.16,18.92,-29.74
Thingschain,TIC,3.64239716105e-06,15865.3388571,41687.2355082,-0.35,2.85,16.57
International...,INCX,9.65904580721e-05,32286.2340757,41413.6579813,1.57,2.49,9.78
BitcoiNote,BTCN,0.00373075844852,1039.43142315,40994.6557523,-2.13,-0.88,5.66
APR Coin,APR,0.00401781427596,102.982701219,40966.8353682,-4.28,-24.75,46.53
SiaCashCoin,SCC,2.89996611391e-06,2665.17016606,40847.5963449,1.30,-0.98,-1.46
Impleum,IMPL,0.00684516506275,2952.80399668,40807.4570006,-0.15,29.50,90.84
NetKoin,NTK,9.10599290262e-06,401.680523589,40553.8846546,-0.07,22.47,70.93
2GIVE,2GIVE,7.75888770707e-05,0.0,40545.6216149,0.00,0.00,-11.42
BBSCoin,BBS,4.83274950212e-07,243.994077662,40402.7537578,-0.35,3.06,-17.16
vSlice,VSL,0.00119046348917,0.0237854902753,39750.166413,-0.11,1.04,56.83
BTC Lite,BTCL,0.00208331110606,106.138884199,38957.9176626,-0.15,1.01,5.12
CDX Network,CDX,0.00119046348917,184.605077638,38744.8247185,-0.14,27.63,39.86
Etheera,ETA,5.37348779104e-06,26.5260654131,38612.4874729,-0.08,-25.25,-56.15
UChain,UCN,0.000126449524727,23445.3312293,38610.9775768,0.92,-54.22,-55.66
RPICoin,RPI,4.4642380844e-05,0.069946180813,38501.6564318,-14.42,-13.42,-34.68
Cryptojacks,CJ,9.44626075123e-05,0.0,38405.5282852,0.00,0.00,0.00
AiLink Token,ALI,7.54779981048e-06,2230.65588012,38372.2970887,3.61,2.57,-7.03
Advanced Inte...,AIB,0.00114947549873,123.049934032,37763.16985,-44.37,-44.29,-49.83
Bitnation,XPAT,1.39703145668e-06,0.0,37669.7860961,0.00,-0.49,3.79
PureVidz,VIDZ,0.000298365243504,0.0,37379.1304266,0.00,1.30,-31.92
Save Environm...,SET,0.0388414351776,0.0,37341.951618,0.00,0.00,-42.04
BriaCoin,BRIA,0.0502129944987,128.709224016,37329.8851657,-0.01,6.33,0.14
Fabric Token,FT,0.00151766548377,303.533096754,37324.8804439,-0.07,-66.49,-66.49
BitScreener T...,BITX,0.0002337204845,2569.17124361,37237.22169,-5.40,-45.14,-70.53
Elementeum,ELET,0.00730755692771,353.243910091,37028.8780507,0.15,-2.72,32.44
InflationCoin,IFLT,8.19784550321e-07,3.52569437836,36718.2254455,0.00,-2.96,3.66
Kind Ads Token,KIND,0.000864058813935,10.9703185317,36483.7540935,-0.13,-0.61,-23.54
Webchain,WEB,0.00022321190422,88.8597789481,36396.0337244,-0.15,1.01,-15.45
OPCoinX,OPCX,0.00022321190422,18.8967105523,36343.8769516,-0.14,51.51,4.39
GuccioneCoin,GCC,0.00178721522211,0.759566469399,36254.6205151,-0.03,1.13,6.60
Deutsche eMark,DEM,0.000670205708293,16.5676340436,35958.9093778,-0.07,3.97,-9.59
Thore Cash,TCH,0.000652399465608,39592.6211387,35918.6211056,-0.30,6.09,13.28
BitRewards,BIT,0.000104734095035,1.04734095035,35895.0046447,-0.07,-13.49,1.32
Gexan,GEX,0.0156913454775,17668.6987847,35652.4047029,3.28,7.16,-10.91
Advanced Tech...,ARC,0.00126486745725,227.235194653,35543.9501257,6.12,6.37,-14.83
Bee Token,BEE,0.000149836334915,0.0,35455.6458747,0.00,0.00,-63.53
Italian Lira,ITL,1.48807936147e-06,8991.02556934,35391.0849891,-0.15,1.01,114.20
bitGold,BITGOLD,186.694764446,0.0,35375.8574411,-0.09,0.99,6.88
Aigang,AIX,0.00120222530498,0.912807533926,35194.6249085,0.17,3.47,-0.59
Arepacoin,AREPA,0.0020974007234,6.94860330073,35036.8697956,-0.78,-5.34,-17.86
PluraCoin,PLURA,7.44039680734e-05,0.744039680734,34806.4138253,-0.14,-3.41,8.94
Minereum,MNE,0.00461304602055,185.244953238,34773.9138162,1.50,1.96,13.34
SONDER,SNR,0.000204161721763,0.0,34478.6521132,0.00,0.00,6.38
Thar Token,THAR,0.0491376885967,108.331296417,34396.3820177,-0.11,27.04,4.43
Litecoin Plus,LCP,0.0131062449622,34.9253034605,34165.0471865,-1.72,5.50,-1.12
ConnectJob,CJT,0.000302295299291,0.0,34110.9315634,0.00,0.00,-14.41
SkinCoin,SKIN,0.000383969367394,1664.77279911,33859.7561821,1.52,-12.60,-2.93
HYPNOXYS,HYPX,1.69e-06,0.0,33679.223814,0.00,0.00,0.00
ESCX Token,ESCX,0.000267047046676,523.565343451,33665.9568719,-0.06,25.91,82.89
AmsterdamCoin,AMS,0.000670083413301,0.0,33639.4512359,0.00,1.11,34.18
Galactrum,ORE,0.00691956903083,118.844457773,33583.0847805,-0.14,-0.03,-1.45
Agrolot,AGLT,0.0005,290.610879994,32625.7694625,0.00,25.00,9.76
BitWhite,BTW,0.000896404718338,14956.5802322,32562.2342452,-0.11,-2.54,-5.93
Joint Ventures,JOINT,0.00146910018829,638.421162402,32508.3734376,-0.07,9.20,45.10
ZINC,ZINC,0.00595873633795,0.0,32508.3522439,0.00,0.00,0.00
BitStation,BSTN,6.82504580268e-06,0.0,32106.2822025,0.00,0.00,29.04
Regalcoin,REC,0.00248232,0.117527,31771.2371452,0.00,0.03,-34.68
Evedo,EVED,0.00397021290554,66719.6099975,31661.5371422,2.68,-1.82,47.68
ARAW,ARAW,9.38915079221e-06,15.4552860792,31626.6630265,-0.37,2.13,17.83
QUINADS,QUIN,2.38737049392e-06,15443.3840699,31501.3242487,-4.47,-1.42,4.53
PAWS Fund,PAWS,0.0164669433173,73.7053892172,31482.8799275,-0.05,-4.12,2.69
Moin,MOIN,0.00357443044423,175.193734597,31430.0924116,1.38,9.77,11.89
Spectrum,SPT,2.61190229757e-05,16908.9193743,31342.5010831,0.52,2.49,9.51
CommunityGene...,CGEN,7.44039680734e-05,0.893070605573,31219.0303384,-0.15,1.01,8.87
Italo,XTA,0.0092260920411,76.4257024555,31140.2195443,-0.15,0.04,-5.94
CryptoSoul,SOUL,0.000167640141605,42.099373588,30861.3033096,-0.09,8.56,10.46
Signatum,SIGT,0.000285761521747,0.0,30854.4618211,0.00,0.00,2.52
LOCIcoin,LOCI,0.000744235165583,0.0,30801.8332077,0.00,0.00,14.23
Dach Coin,DACHX,0.00141367539339,10.9618326293,30636.1678806,-0.15,-22.39,72.07
WITChain,WIT,1.54617148732e-05,235.456244535,30614.1954489,-0.06,15.53,16.10
Knekted,KNT,3.0442271062e-05,67.7259407836,30442.271062,-0.07,51.48,30.50
MarteXcoin,MXT,0.00796122458386,33.2803846717,30328.7657894,-0.11,9.88,-52.42
STRAKS,STAK,0.00126486745725,1.06248866409,30178.3550299,-0.14,-14.08,26.73
Fantasy Sports,DFS,0.0066561400211,72.5619277059,30165.830072,-0.09,-29.66,-10.09
GoldBlocks,GB,0.00190797201061,0.0,29695.434743,0.00,-0.34,-14.09
Scanetchain,SWC,3.52390163046e-05,256.841645199,29583.3760975,-0.14,0.90,-1.67
ICO OpenLedger,ICOO,0.0627182819045,0.0,29223.6829622,0.00,0.00,16.53
Iridium,IRD,0.00148844904825,38.7245868394,29187.6063966,-0.15,-7.69,-5.40
X-Coin,XCO,0.00235540637408,0.0,29171.6514132,0.00,0.00,-9.13
Zurcoin,ZUR,0.000323734324575,0.0,28376.295759,0.00,0.00,0.00
IGToken,IG,9.13634621229e-06,2316.94288772,28021.5949049,-1.97,-0.31,-1.30
GoHelpFund,HELP,0.00230652301028,24108.3737351,28017.7203172,14.64,19.42,-6.25
Coin2.1,C2,0.000353051775286,0.0,27624.8802133,0.00,0.00,0.00
Xuez,XUEZ,0.00825884045615,21835.3325105,27497.6385746,12.32,8.72,33.90
ARBITRAGE,ARB,0.0067131491532,0.0,27400.1516337,0.00,0.00,10.05
Garlicoin,GRLC,0.000520827776514,3.98663901334,27295.756953,-0.14,1.04,-45.57
SteepCoin,STEEP,0.00014991729537,68.471106164,27210.7766222,-0.14,-32.08,-13.18
YENTEN,YTN,0.0011160595211,8.67600091609,27176.1350228,-0.14,1.47,35.07
Kurrent,KURT,0.000441948939439,0.0,27120.1140684,0.00,0.00,0.00
CyberFM,CYFM,5.24834347111e-07,158.377238634,26871.5185721,-0.07,3.94,-99.17
Intelligent T...,ITT,0.00272912812482,0.0,26786.1172968,0.00,0.00,0.00
SmartCoin,SMC,0.0010425422129,2.99187274912,26792.504656,-0.07,-11.52,9.36
BERNcash,BERN,0.000375336754499,0.0,26736.8512757,0.00,0.00,4.29
empowr coin,EMPR,2.21304098617e-09,None,26556.011027,0.00,0.00,0.00
iTicoin,ITI,0.829009012274,133.518143608,26528.2883928,0.22,-0.31,2.91
bitSilver,BITSILVER,1.65559050163,0.0,25996.5787337,-0.09,0.12,4.42
REBL,REBL,0.000148807936147,0.00361752092773,25843.7232327,-0.14,23.57,-17.45
BitRent,RNTB,3.04519080233e-05,13.8558802214,25632.5433817,-0.07,-20.86,-17.19
AceD,ACED,0.00264134086661,9.85220143244,25164.9031693,-0.14,-21.02,-25.53
Hype Token,HYPE,0.000482945484217,88.6190328491,25113.8153834,-0.11,-13.99,-11.64
PrimeStone,PSC,0.00126486747915,17.4893199415,24950.6083124,-0.15,-21.95,-23.88
Shivers,SHVR,0.000455060372646,0.0,24779.5382576,0.00,0.00,159.63
BoostCoin,BOST,0.0020850844258,3.29143982216,24719.6916547,-0.05,25.90,27.13
CrowdWiz,WIZ,0.00708012463517,292.151708041,24397.0532516,-0.13,-3.53,7.80
Apollon,XAP,0.000163798167696,0.0,24337.9960232,0.00,1.08,12.49
Arqma,ARQ,0.00951991494003,392.913229036,24195.3157943,-0.92,-3.35,5.79
ArbitrageCT,ARCT,0.000227510783493,0.0,23810.3177768,0.00,0.00,42.08
Aegeus,AEG,0.000632034429735,1502.25744522,23806.1619161,-0.14,15.22,13.46
Ether Kingdom...,IMP,0.00352573609625,2075.11011068,23705.2697892,0.04,14.68,2.12
Digital Money...,DMB,0.00022321190422,0.357808682465,23699.2913438,-0.11,-24.22,-6.65
KZ Cash,KZC,0.0150457649576,42.5038171617,23531.5236232,-0.51,-3.35,8.35
Bitcoiin,B2G,0.000443067286336,22.1291420889,23377.0702112,48.65,37.79,16.53
EtherInc,ETI,7.36619080711e-05,19076.4887755,23259.1289685,-4.94,0.30,20.48
SuperCoin,SUPER,0.000454395532751,0.0,23193.6742948,0.00,0.00,10.82
SpreadCoin,SPR,0.00207348959789,0.0,23138.6102654,0.00,0.00,0.00
Evimeria,EVI,1.48807936147e-06,18.8337537984,23093.9201769,-0.14,102.01,117.75
xEURO,xEUR,1.12216829779,30240.4359068,22913.5544726,0.03,2.11,10.00
FuzzBalls,FUZZ,0.00472884862673,0.0,22840.0787804,0.00,0.00,0.00
Scopuly,SKY,1.02696420782e-05,0.0,22508.5235802,-0.24,0.31,7.72
TOKPIE,TKP,0.00436806134025,335.401254003,21723.4217478,-0.22,13.37,14.27
Block Array,ARY,0.000315644067314,394.69158129,21599.7565411,2.77,24.86,-18.66
Peerguess,GUESS,0.000353616057718,0.440675420529,21407.0915016,-0.07,-7.49,-10.49
Cheesecoin,CHEESE,5.87480546658e-05,9.24548084019,21220.6763337,-0.15,3.17,-7.86
Bitcloud,BTDX,0.000669635712661,10.4534421308,21205.0610367,-0.11,-9.06,15.30
BitStash,STASH,7.58832741885e-06,8.34716016073e-05,21190.5275645,-0.06,19.14,19.72
XMCT,XMCT,0.000200263257124,0.0,21091.684185,0.00,-0.45,-65.72
bitJob,STU,0.000238668330148,0.0,20958.9202894,0.00,-4.89,-41.36
Cream,CRM,0.000453834658697,0.967024819801,20471.9135992,-0.15,3.58,35.19
Digitalcoin,DGC,0.000595738407372,2.30446509432,20391.7106596,-0.11,15.57,16.84
Bitcoin Red,BTCRED,0.000967251584954,4.06245665681,20312.2832831,-0.14,-3.47,-4.23
Peony,PNY,0.0137969038106,1345.05878827,20281.6295106,-0.61,2.32,8.00
Bata,BTA,0.00398971174007,70.9634821479,20158.422063,-7.98,-9.63,-0.83
SF Capital,SFCP,0.00044642380844,2.46887246861,19920.837014,-0.15,38.05,-11.21
Cashcoin,CASH,0.000372336504607,629.554458972,19904.4063064,-0.07,37.31,36.21
XGOX,XGOX,8.34618885793e-06,60.8579719712,19860.0103233,-0.01,-0.08,-5.43
Shekel,JEW,0.000148807936147,2.34484105383,19807.822889,-0.14,-51.97,8.87
Bankcoin,B@,0.00191158778909,0.0,19673.6433846,0.00,0.00,0.00
Titcoin,TIT,0.000299924905103,0.0,19643.4176864,0.00,0.00,-17.09
PostCoin,POST,0.00123679677101,0.0,19625.7789615,0.00,0.00,8.29
Rubies,RBIES,0.00186009920184,230.085605475,19373.4017315,-0.12,5.01,19.94
Gratz,GRAT,0.000616247763077,0.0,19103.6806554,2.66,15.33,8.89
Decentralized...,DML,0.000298849046862,6959.30727449,18836.4976084,-8.09,4.77,5.55
Nitro,NOX,0.000195437892301,203.642080489,18581.6783,0.91,-6.88,-59.27
Orbis Token,OBT,0.000960478200618,0.0,18410.2073947,0.00,0.00,0.00
Californium,CF,0.00752167800695,0.0,18405.254618,0.00,0.00,0.00
TrustNote,TTT,5.9188953867e-05,35.1140244485,18348.5724436,-0.07,7.57,33.64
Elliot Coin,ELLI,0.000691538109754,492.735199763,18026.8433133,43.29,280.38,240.44
Biotron,BTRN,0.000273179787078,100.576520823,18020.5152482,-0.07,-5.31,0.35
ShowHand,HAND,2.8846099651e-07,12877.7377622,17859.3225286,-0.94,-0.88,-3.88
Pakcoin,PAK,0.000260137211999,None,17844.0470228,0.00,0.00,0.00
Fox Trading,FOXT,0.00195171781213,5756.71765311,17771.0834288,-0.07,1.47,3.54
EZOOW,EZW,1.53598438759e-06,0.0,17743.5489756,0.00,0.00,0.80
Datacoin,DTC,0.000446722275534,0.0,17740.6143795,0.00,1.10,1.49
Gold Poker,GPKR,0.00361169081951,64.7743913236,17680.601154,-0.14,-54.43,-49.31
Rupaya,RUPX,0.000291945440041,7.37484690998,17650.3859558,-2.02,4.93,-31.00
BitGuild PLAT,PLAT,0.000293802034854,131383.382235,17500.8770175,0.41,0.84,-5.53
UOS Network,UOS,0.00201980956556,0.0,17268.3532103,0.00,0.00,9.39
Blocklancer,LNC,0.000142496534773,31.5692840882,17119.5884324,-0.06,-1.56,0.26
UltraNote Coin,XUN,7.85512115773e-05,1630.38721286,17103.9137986,-0.74,5.25,21.54
ParkByte,PKB,0.00358993540765,0.0,17102.5468222,0.00,0.00,0.00
MedicCoin,MEDIC,5.72829054998e-05,243.257534161,17090.3203436,-0.04,1.12,-19.57
EquiTrader,EQT,0.00132274258735,None,17067.2383535,0.00,0.00,0.00
P2P Global Ne...,P2PX,0.00044191511744,622.876987753,16799.2299588,0.43,6.77,3.53
Acoin,ACOIN,0.0137535033817,0.0,16780.4425773,0.00,0.00,5.94
DeVault,DVT,0.00022321190422,192.605320137,16772.7462798,-0.15,1.01,8.62
ROIyal Coin,ROCO,0.0163688729762,80.1406230137,16622.333522,-0.15,-0.28,-13.39
Sola Token,SOL,0.000570609502795,0.0,16518.5382714,0.00,0.00,0.00
FidexToken,FEX,5.61536576982e-07,16971.3186914,16356.6258396,-1.83,-2.84,21.54
CDMCOIN,CDM,7.28047299419e-06,0.0,16339.8790758,0.00,0.00,0.00
Blocknode,BND,7.60102877678e-05,None,16326.4550326,0.00,0.00,0.00
AdCoin,ACC,0.000967251584954,0.604532240596,16187.8653687,-0.11,1.04,14.11
Herbalist Token,HERB,1.69134246964e-06,6825.37643736,16067.7534599,-0.65,-19.13,-19.76
Onix,ONX,0.000148683000542,0.0,15919.9023292,0.00,0.96,-46.89
Dreamcoin,DRM,0.00621556462125,0.0,15917.4999584,0.00,0.00,15.75
NevaCoin,NEVA,0.00372336504607,23.5914643338,15920.6435164,-0.03,-17.30,-17.30
Bitcoin 21,XBTC21,0.0198204911297,0.0,15719.78019,0.00,0.00,5.46
Swapcoinz,SPAZ,0.00216370367976,1545.26151888,15632.6557406,-43.91,-40.27,-73.23
Hurify,HUR,6.37419503183e-05,13.468297808,15391.4464012,-0.07,-39.46,-0.69
Kora Network ...,KNT,4.55299645131e-05,2.2006134338,15280.9943397,-0.07,2.06,72.02
electrumdark,ELD,0.0039087706877,359.836560216,15241.5172296,10.05,49.18,5.99
Theresa May Coin,MAY,0.000148763304896,0.0,14879.0082291,0.00,1.01,-27.46
EnterCoin,ENTRC,0.00483625792477,0.0144942798813,14679.6005604,-0.15,1.01,-10.42
Monoeci,XMCC,0.00178569523376,3.1531387841,14632.5717584,-0.14,-34.16,393.53
Eternity,ENT,0.00208331110606,257.57804968,14551.523265,13.38,33.09,49.55
SecretCoin,SCRT,0.00344106031841,0.0,14551.1146595,0.00,0.00,0.00
Bitsum,BSM,9.03786500213e-06,3.6357513817,14466.9644469,-0.37,-3.13,-12.89
Ellaism,ELLA,0.000744039680734,56.3244199874,14407.6396788,-0.14,1.04,8.84
EthereumX,ETX,0.000161722849529,0.0,14106.3691877,-0.24,-6.10,-10.43
Open Trading ...,OTN,0.00691956903083,168.016856409,14008.8727261,-0.14,-0.21,7.33
Digiwage,WAGE,0.000297615872294,5.55648833572,14006.4898251,-0.15,1.01,53.57
INDINODE,XIND,1.47418537343e-05,0.0,13958.4962282,0.00,0.06,29.75
Elementrem,ELE,0.00053042099087,None,13899.9678135,0.00,0.00,0.00
Crowdholding,YUP,6.74353733329e-05,0.0,13813.2237268,0.00,1.12,87.62
Eurocoin,EUC,0.00111132129653,0.0,13798.7813903,0.00,0.00,0.00
SkyHub Coin,SHB,0.0249997332727,27.3438302868,13655.7318845,-0.15,-27.94,-44.38
Dragon Option,DRAGON,0.000176491978082,3775.77406111,13635.3093277,-0.17,-3.39,3.43
Couchain,COU,1.39633129545e-06,10620.9402691,13544.4135659,-1.50,0.25,-8.86
Litecred,LTCR,0.000441886080937,0.0,13357.2219944,0.00,0.00,0.00
Neural Protocol,NRP,1.40408938664e-06,2010.3147168,13336.0325894,1.38,2.66,12.77
Natmin Pure E...,NAT,0.000128455403967,43.4328582164,13140.6003417,-0.07,1.03,5.39
Origami,ORI,0.00303533096754,31.6917442944,12826.9413938,-0.07,-31.29,-31.29
SHPING,SHPING,1.51766548377e-05,24.0295751129,12624.5207572,-0.06,-7.22,-52.15
Fivebalance,FBN,2.18088530018e-05,2.455676848,12327.2684776,-0.06,-18.35,-16.00
Zenswap Netwo...,ZNT,1.01670457041e-06,0.0,12201.8443141,0.00,0.00,8.93
Ccore,CCO,0.00716945174533,8.37751347041,12188.0607976,-0.07,2.84,-20.88
RouletteToken,RLT,0.0011160595211,273.32956557,12166.5958751,-4.36,1.23,-18.22
Blakecoin,BLC,0.000502688595352,8.69146751588,12142.513663,-0.06,2.40,-75.27
IQ.cash,IQ,0.00307476354715,16.5406592906,11979.7784288,-0.15,-0.62,-26.52
MojoCoin,MOJO,0.000967251584954,131.101390348,11874.8026207,-0.11,1.04,8.87
CPUchain,CPU,0.0011160595211,93.9502753036,11858.6919274,-0.15,-15.83,10.84
Atheios,ATH,0.000669635712661,18.556132104,11747.5200511,-0.14,-9.09,5.77
Joincoin,J,0.00349996314331,6.01345795131,11739.9526213,-0.03,-3.15,-43.39
Gossipcoin,GOSS,0.000372019840367,1.21734524106,11586.7236261,-0.14,-27.85,-13.92
StarterCoin,STAC,3.38085465695e-05,188.814885832,11562.7659741,-5.88,-1.32,-36.72
Payfair,PFR,0.0002898741074,614.036263468,11393.6211718,-3.03,-2.24,39.97
Creditbit,CRB,0.000670205708293,96.8995520524,11327.1578421,-0.03,30.02,8.88
Mero Currency,MRO,0.00120806172508,0.379416370942,11290.1533013,-0.06,2.06,9.61
ICOBay,IBT,1.62665923756e-05,0.0,11266.9920595,0.00,-0.56,15.38
Cyber Movie C...,CMCT,5.61536228995e-07,71.30100197,11230.7245799,-0.06,-59.20,2.87
Klimatas,KTS,0.0154916351888,1499.17763664,11198.9648035,7.28,31.61,28.17
KWHCoin,KWH,6.07066193508e-06,0.0,10972.3491989,-0.07,2.05,8.95
Dollarcoin,DLC,0.00119046348917,1.19046348917,10841.2106155,-0.11,46.97,34.69
MustangCoin,MST,0.0168382573444,0.0,10613.8817522,0.00,0.00,0.00
Bulleon,BUL,0.00959811188147,1.17096964954,10522.9155955,-0.15,-2.03,3.15
Cryptrust,CTRT,1.5543736591e-06,0.0,10490.0893116,0.00,0.00,53.40
PlatinumBAR,XPTX,0.00483625792477,4.02658335651,10446.9245902,-0.11,-6.18,-8.12
ZeusNetwork,ZEUS,1.48807936147e-07,2.85131879,10416.5555303,-0.15,-26.73,-79.37
Carebit,CARE,7.30956408517e-05,0.0,10321.371872,0.00,-0.77,0.66
4NEW,KWATT,0.000168460868698,3742.51261005,10301.8476216,-1.26,0.83,117.96
Zayedcoin,ZYD,0.00163688729762,4.60032294201,10220.4623853,-0.11,3.11,11.51
GIGA,XG,7.44039680734e-05,0.0747012863298,10076.7408523,-0.15,-3.38,-12.92
MNPCoin,MNP,0.00453864205248,2.14677769082,9948.68526596,-0.14,-6.64,62.40
Oxycoin,OXY,1.06236583864e-05,1.77333292883,9900.13261343,-0.06,-86.72,-85.88
Micromines,MICRO,5.46512577834e-07,5880.6881967,9837.16497611,2.31,1.67,15.49
HireGo,HGO,0.0015725543137,0.0,9760.00116025,0.00,0.00,0.00
Five Star Coi...,FSCP,0.00252930892441,0.0,9720.84545075,0.00,0.00,-75.81
TajCoin,TAJ,0.000744039680734,1.72661848311,9706.31964986,-0.11,-17.49,-17.49
ELTCOIN,ELTCOIN,0.000107754249348,770.533942765,9697.88244132,-0.07,11.50,-21.04
Tracto,TRCT,0.000359686719653,1.7138997254,9680.26329892,-0.07,-11.01,-38.45
Independent M...,IMS,0.00176779575776,0.0,9491.17803702,0.00,0.00,0.00
Havy,HAVY,1.21409484837e-06,2917.0952837,9484.58425177,0.27,-32.66,5.64
Phonecoin,PHON,7.44039680734e-05,0.767379186184,9416.68279995,-0.15,-3.41,8.87
Simmitri,SIM,0.000132650044819,0.0,9347.66457505,0.00,-0.24,46.80
Escroco Emerald,ESCE,1.48807936147e-05,0.0148956595275,9293.43910531,-0.15,1.01,118.47
Crystal Token,CYL,0.0162444044128,26642.4819039,9167.97465001,12.53,24.83,0.94
Zealium,NZL,0.000818443648808,6.61781567292,9165.82837355,-0.15,1.01,12.88
ZUM TOKEN,ZUM,9.24595729347e-06,179.55816876,9021.68682833,-0.09,31.54,13.54
High Voltage,HVCO,0.00602672141395,16.6014597803,9004.95067683,-1.33,-1.39,19.17
nDEX,NDX,5.99834772751e-07,0.0,8960.74407216,0.00,0.84,11.85
ICOBID,ICOB,8.3612239578e-05,0.0,8950.56107607,0.00,0.00,0.00
Fintab,FNTB,0.0032198893567,0.0,8949.31861945,0.00,0.00,0.00
Tourist Token,TOTO,2.18543829663e-06,12941.0512331,8814.57992266,-1.22,13.45,21.84
Alpha Coin,APC,0.000262195264058,17405.9993842,8773.54686689,-0.58,1.66,2.32
